A5A616	Unknown																								
O32583	nucleotide binding 	[GO:0000166]	 sulfur carrier activity 	[GO:0097163]																					
P00350	guanosine tetraphosphate binding 	[GO:0097216]	 identical protein binding 	[GO:0042802]	 NADP binding 	[GO:0050661]	 phosphogluconate dehydrogenase (decarboxylating) activity 	[GO:0004616]	 protein homodimerization activity 	[GO:0042803]															
P0A8E7	ATP binding 	[GO:0005524]	 GTP binding 	[GO:0005525]	 nucleotide binding 	[GO:0000166]	 tRNA binding 	[GO:0000049]																	
P0A8F4	ATP binding 	[GO:0005524]	 cytidine kinase activity 	[GO:0043771]	 uridine kinase activity 	[GO:0004849]																			
P0A8H8	"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity "	[GO:0008657]	 zinc ion binding 	[GO:0008270]																					
P0A8P1	aminoacyltransferase activity 	[GO:0016755]	 leucyl-tRNA--protein transferase activity 	[GO:0008914]																					
P0A8Q6	molecular function inhibitor activity 	[GO:0140678]	 protein-folding chaperone binding 	[GO:0051087]																					
P0A8T1	histone methyltransferase activity 	[GO:0042054]	 N-terminal protein N-methyltransferase activity 	[GO:0071885]	 protein-lysine N-methyltransferase activity 	[GO:0016279]																			
P0A8U6	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0A8Z3	acyl-CoA hydrolase activity 	[GO:0047617]	 thiolester hydrolase activity 	[GO:0016790]																					
P0A908	protein-macromolecule adaptor activity 	[GO:0030674]																							
P0A927	nucleoside-specific channel forming porin activity 	[GO:0015471]																							
P0A996	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 iron-sulfur cluster binding 	[GO:0051536]	 metal ion binding 	[GO:0046872]																			
P0A9C3	aldose 1-epimerase activity 	[GO:0004034]	 carbohydrate binding 	[GO:0030246]																					
P0A9D4	serine O-acetyltransferase activity 	[GO:0009001]																							
P0A9E2	bacterial-type RNA polymerase holo enzyme binding 	[GO:0001108]	 cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription factor activity 	[GO:0003700]																			
P0A9F1	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 manganese ion binding 	[GO:0030145]	 protein dimerization activity 	[GO:0046983]																	
P0A9F3	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 identical protein binding 	[GO:0042802]	 transcription cis-regulatory region binding 	[GO:0000976]																	
P0A9H1	DNA binding 	[GO:0003677]	 G/U mismatch-specific uracil-DNA glycosylase activity 	[GO:0043739]	 pyrimidine-specific mismatch base pair DNA N-glycosylase activity 	[GO:0008263]	 uracil DNA N-glycosylase activity 	[GO:0004844]																	
P0A9H5	ATP binding 	[GO:0005524]	 corrinoid adenosyltransferase activity 	[GO:0008817]																					
P0A9I1	citrate (pro-3S)-lyase activity 	[GO:0008815]	 citryl-CoA lyase activity 	[GO:0008816]	 magnesium ion binding 	[GO:0000287]																			
P0A9I5	signal sequence binding 	[GO:0005048]																							
P0A9L5	peptidyl-prolyl cis-trans isomerase activity 	[GO:0003755]																							
P0A9L8	identical protein binding 	[GO:0042802]	 pyrroline-5-carboxylate reductase activity 	[GO:0004735]																					
P0A9P9	gluconate 5-dehydrogenase activity 	[GO:0008874]	 protein homodimerization activity 	[GO:0042803]																					
P0A9S3	galactitol-1-phosphate 5-dehydrogenase activity 	[GO:0008868]	 identical protein binding 	[GO:0042802]	 protein homodimerization activity 	[GO:0042803]	 zinc ion binding 	[GO:0008270]																	
P0A9U1	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 efflux transmembrane transporter activity 	[GO:0015562]																			
P0A9W0	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 L-ascorbic acid binding 	[GO:0031418]																			
P0A9W6	"2 iron, 2 sulfur cluster binding "	[GO:0051537]																							
P0A9X1	ABC-type zinc transporter activity 	[GO:0015633]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATPase-coupled transmembrane transporter activity 	[GO:0042626]																	
P0AA39	pseudouridine synthase activity 	[GO:0009982]	 RNA binding 	[GO:0003723]	 rRNA pseudouridine synthase activity 	[GO:0120159]																			
P0AA53	identical protein binding 	[GO:0042802]																							
P0AA60	transmembrane transporter activity 	[GO:0022857]																							
P0AA63	transmembrane transporter activity 	[GO:0022857]																							
P0AA67	homoserine transmembrane transporter activity 	[GO:0042970]	 secondary active transmembrane transporter activity 	[GO:0015291]	 threonine efflux transmembrane transporter activity 	[GO:0015565]																			
P0AA80	transmembrane transporter activity 	[GO:0022857]																							
P0AA86	disulfide oxidoreductase activity 	[GO:0015036]																							
P0AAA7	intramembrane lipid transporter activity 	[GO:0140303]																							
P0AAA9	cobalt ion binding 	[GO:0050897]	 copper ion binding 	[GO:0005507]	 identical protein binding 	[GO:0042802]	 nickel cation binding 	[GO:0016151]	 zinc ion binding 	[GO:0008270]															
P0AAC0	small molecule binding 	[GO:0036094]																							
P0AAD2	L-tryptophan transmembrane transporter activity 	[GO:0015196]	 symporter activity 	[GO:0015293]																					
P0AAD4	aromatic amino acid transmembrane transporter activity 	[GO:0015173]	 symporter activity 	[GO:0015293]																					
P0AAF3	ABC-type L-arabinose transporter activity 	[GO:0015612]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																			
P0AAF6	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATPase-coupled polar amino acid-transporter activity 	[GO:0015426]																			
P0AAG5	ABC-type xenobiotic transporter activity 	[GO:0008559]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 ATPase-coupled lipid transmembrane transporter activity 	[GO:0034040]																	
P0AAG8	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 galactose transmembrane transporter activity 	[GO:0005354]	 methylgalactoside transmembrane transporter activity 	[GO:0015592]																	
P0AAH8	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 putrescine transmembrane transporter activity 	[GO:0015489]																			
P0AAJ5	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 formate dehydrogenase (quinone) activity 	[GO:0036397]	 metal ion binding 	[GO:0046872]																			
P0AAK1	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P0AAL0	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P0AAL3	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]																					
P0AAN9	anti-sigma factor antagonist activity 	[GO:0043856]																							
P0AAP1	diguanylate cyclase activity 	[GO:0052621]	 GTP binding 	[GO:0005525]	 identical protein binding 	[GO:0042802]	 metal ion binding 	[GO:0046872]																	
P0AAT4	identical protein binding 	[GO:0042802]	 mechanosensitive monoatomic ion channel activity 	[GO:0008381]																					
P0AAT6	ribosomal large subunit binding 	[GO:0043023]																							
P0AB18	sulfur carrier activity 	[GO:0097163]	 transferase activity 	[GO:0016740]																					
P0AB24	Unknown																								
P0AB40	Unknown																								
P0AB65	acylphosphatase activity 	[GO:0003998]																							
P0AB67	NAD(P)+ transhydrogenase (AB-specific) activity 	[GO:0008750]	 NAD(P)+ transhydrogenase activity 	[GO:0008746]	 NADP binding 	[GO:0050661]																			
P0AB85	metal ion binding 	[GO:0046872]	 transferase activity 	[GO:0016740]																					
P0AB93	antimonite secondary active transmembrane transporter activity 	[GO:0042960]	 arsenite secondary active transmembrane transporter activity 	[GO:0008490]																					
P0ABA0	"proton-transporting ATP synthase activity, rotational mechanism "	[GO:0046933]	" proton-transporting ATPase activity, rotational mechanism "	[GO:0046961]																					
P0ABC3	Unknown																								
P0ABC9	transmembrane transporter activity 	[GO:0022857]																							
P0ABE9	carbonate dehydratase activity 	[GO:0004089]	 identical protein binding 	[GO:0042802]	 zinc ion binding 	[GO:0008270]																			
P0ABF4	identical protein binding 	[GO:0042802]	 structural molecule activity 	[GO:0005198]																					
P0ABF8	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity 	[GO:0008444]																							
P0ABG1	phosphatidate cytidylyltransferase activity 	[GO:0004605]																							
P0ABL1	electron transfer activity 	[GO:0009055]	 heme binding 	[GO:0020037]	 metal ion binding 	[GO:0046872]	" nitrite reductase (cytochrome, ammonia-forming) activity "	[GO:0042279]	 oxidoreductase activity 	[GO:0016491]															
P0ABM1	heme binding 	[GO:0020037]	 heme transmembrane transporter activity 	[GO:0015232]																					
P0ABM9	metal ion binding 	[GO:0046872]	 protein-disulfide reductase activity 	[GO:0015035]																					
P0ABQ2	2-hydroxy-3-oxopropionate reductase activity 	[GO:0008679]	 NAD binding 	[GO:0051287]	 NADP binding 	[GO:0050661]																			
P0ABR5	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 3-phenylpropionate dioxygenase activity 	[GO:0008695]	 iron ion binding 	[GO:0005506]																			
P0ABR7	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 identical protein binding 	[GO:0042802]	 iron ion binding 	[GO:0005506]	" oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen "	[GO:0016709]																	
P0ABS8	DNA binding 	[GO:0003677]	 DNA-directed DNA polymerase activity 	[GO:0003887]																					
P0ABT5	flavin adenine dinucleotide binding 	[GO:0050660]	 FMN binding 	[GO:0010181]	 tRNA binding 	[GO:0000049]	 tRNA dihydrouridine synthase activity 	[GO:0017150]																	
P0ABT8	sulfur amino acid transmembrane transporter activity 	[GO:0000099]																							
P0ABU5	lyase activity 	[GO:0016829]																							
P0ABW0	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 3-phenylpropionate dioxygenase activity 	[GO:0008695]	 iron-sulfur cluster binding 	[GO:0051536]	 metal ion binding 	[GO:0046872]																	
P0ABY7	DNA binding 	[GO:0003677]	 zinc ion binding 	[GO:0008270]																					
P0ABZ4	3-deoxy-manno-octulosonate-8-phosphatase activity 	[GO:0019143]	 metal ion binding 	[GO:0046872]																					
P0AC28	5-formyltetrahydrofolate cyclo-ligase activity 	[GO:0030272]	 ATP binding 	[GO:0005524]																					
P0AC51	DNA-binding transcription factor activity 	[GO:0003700]	 DNA-binding transcription repressor activity 	[GO:0001217]	 identical protein binding 	[GO:0042802]	 transcription cis-regulatory region binding 	[GO:0000976]	 zinc ion binding 	[GO:0008270]															
P0AC62	glutathione binding 	[GO:0043295]	 glutathione disulfide oxidoreductase activity 	[GO:0015038]	 protein-disulfide reductase activity 	[GO:0015035]																			
P0AC86	glycogen phosphorylase activity 	[GO:0008184]	 linear malto-oligosaccharide phosphorylase activity 	[GO:0102250]	 protein homodimerization activity 	[GO:0042803]	 pyridoxal phosphate binding 	[GO:0030170]	 SHG alpha-glucan phosphorylase activity 	[GO:0102499]															
P0AC94	carbohydrate:proton symporter activity 	[GO:0005351]	 gluconate transmembrane transporter activity 	[GO:0015128]																					
P0ACA3	Unknown																								
P0ACA7	arsenate reductase activity 	[GO:0030611]	 glutathione binding 	[GO:0043295]	 glutathione transferase activity 	[GO:0004364]	 identical protein binding 	[GO:0042802]																	
P0ACG4	Unknown																								
P0ACH5	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																			
P0ACL5	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACL7	cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription activator activity 	[GO:0001216]	 DNA-binding transcription repressor activity 	[GO:0001217]																			
P0ACP1	cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription factor activity 	[GO:0003700]	 identical protein binding 	[GO:0042802]	 transcription cis-regulatory region binding 	[GO:0000976]																	
P0ACQ0	cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription activator activity 	[GO:0001216]	 DNA-binding transcription factor activity 	[GO:0003700]	 monosaccharide binding 	[GO:0048029]	 transcription cis-regulatory region binding 	[GO:0000976]															
P0ACR9	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACS2	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 metal ion binding 	[GO:0046872]																	
P0ACS5	cis-regulatory region sequence-specific DNA binding 	[GO:0000987]	 DNA-binding transcription activator activity 	[GO:0001216]	 DNA-binding transcription factor activity 	[GO:0003700]	 zinc ion binding 	[GO:0008270]																	
P0ACS9	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]	 toxic substance binding 	[GO:0015643]	 transcription cis-regulatory region binding 	[GO:0000976]																	
P0ACU0	DNA-binding transcription factor activity 	[GO:0003700]	 identical protein binding 	[GO:0042802]	 transcription cis-regulatory region binding 	[GO:0000976]																			
P0ACU2	DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P0ACU5	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P0ACV2	palmitoleoyl 	acyl-carrier-protein]-dependent acyltransferase activity 	GO:0008951]																						
P0ACV4	Unknown																								
P0ACZ4	sequence-specific DNA binding 	[GO:0043565]																							
P0ACZ8	DNA binding 	[GO:0003677]	 identical protein binding 	[GO:0042802]	 phosphorelay response regulator activity 	[GO:0000156]	 transcription cis-regulatory region binding 	[GO:0000976]																	
P0AD01	DNA binding 	[GO:0003677]	 DNA-binding transcription activator activity 	[GO:0001216]	 phosphorelay response regulator activity 	[GO:0000156]	 protein homodimerization activity 	[GO:0042803]																	
P0AD42	metal ion binding 	[GO:0046872]	 phosphatidylglycerophosphatase activity 	[GO:0008962]																					
P0AD89	rRNA binding 	[GO:0019843]																							
P0AD96	Unknown																								
P0ADC3	lipoprotein releasing activity 	[GO:0140306]																							
P0ADC6	Unknown																								
P0ADD2	Unknown																								
P0ADD5	transmembrane transporter activity 	[GO:0022857]																							
P0ADE6	potassium ion binding 	[GO:0030955]																							
P0ADF6	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]	 phosphogluconate dehydratase activity 	[GO:0004456]																			
P0ADF8	acetolactate synthase activity 	[GO:0003984]	 acetolactate synthase regulator activity 	[GO:1990610]																					
P0ADG1	acetolactate synthase activity 	[GO:0003984]																							
P0ADP5	Unknown																								
P0ADP7	identical protein binding 	[GO:0042802]																							
P0ADR6	rRNA (cytosine-2'-O-)-methyltransferase activity 	[GO:0070677]																							
P0ADU2	oxidoreductase activity 	[GO:0016491]	 protein homodimerization activity 	[GO:0042803]																					
P0ADV7	Unknown																								
P0ADW3	Unknown																								
P0ADZ7	Unknown																								
P0AE16	symporter activity 	[GO:0015293]																							
P0AE76	adenosylcobinamide kinase (ATP-specific) activity 	[GO:0036429]	 adenosylcobinamide kinase (GTP-specific) activity 	[GO:0036428]	 ATP binding 	[GO:0005524]	 cobinamide kinase activity 	[GO:0008819]	 cobinamide phosphate guanylyltransferase activity 	[GO:0008820]	 GTP binding 	[GO:0005525]													
P0AEA2	identical protein binding 	[GO:0042802]																							
P0AEA5	protoheme IX farnesyltransferase activity 	[GO:0008495]																							
P0AEB5	identical protein binding 	[GO:0042802]	 mechanosensitive monoatomic ion channel activity 	[GO:0008381]																					
P0AED0	identical protein binding 	[GO:0042802]	 protein homodimerization activity 	[GO:0042803]																					
P0AED5	DNA binding 	[GO:0003677]	 phosphorelay response regulator activity 	[GO:0000156]																					
P0AEE1	Unknown																								
P0AEF0	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P0AEF4	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 phosphorelay response regulator activity 	[GO:0000156]																			
P0AEF8	dipeptide transmembrane transporter activity 	[GO:0071916]																							
P0AEG1	dipeptide transmembrane transporter activity 	[GO:0071916]																							
P0AEI4	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 aspartic acid methylthiotransferase activity 	[GO:0035599]	 metal ion binding 	[GO:0046872]	 protein methylthiotransferase activity 	[GO:0103039]																	
P0AEI6	4-amino-5-hydroxymethyl-2-methylpyrimidine diphosphatase activity 	[GO:0002145]	 nucleoside diphosphate phosphatase activity 	[GO:0017110]	 pyrophosphatase activity 	[GO:0016462]	 ribonucleoside triphosphate phosphatase activity 	[GO:0017111]	 thiamine diphosphate phosphatase activity 	[GO:0004787]															
P0AEJ0	transmembrane transporter activity 	[GO:0022857]																							
P0AEJ8	identical protein binding 	[GO:0042802]																							
P0AEL6	Unknown																								
P0AER3	transmembrane transporter activity 	[GO:0022857]																							
P0AER5	transmembrane transporter activity 	[GO:0022857]																							
P0AER8	glutamate:sodium symporter activity 	[GO:0015501]	 symporter activity 	[GO:0015293]																					
P0AEU0	amino acid binding 	[GO:0016597]																							
P0AEZ7	lytic endotransglycosylase activity 	[GO:0008932]	 lytic transglycosylase activity 	[GO:0008933]																					
P0AEZ9	GTP binding 	[GO:0005525]	 identical protein binding 	[GO:0042802]																					
P0AF03	ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]	 molybdopterin adenylyltransferase activity 	[GO:0061598]																			
P0AF26	metallochaperone activity 	[GO:0016530]	 unfolded protein binding 	[GO:0051082]																					
P0AF98	Unknown																								
P0AFA9	dipeptide transmembrane transporter activity 	[GO:0071916]	 nickel cation binding 	[GO:0016151]	 nickel cation transmembrane transporter activity 	[GO:0015099]																			
P0AFG0	Unknown																								
P0AFH0	methylated-DNA-	protein]-cysteine S-methyltransferase activity 	GO:0003908]																						
P0AFJ5	bacterial-type RNA polymerase holo enzyme binding 	[GO:0001108]	 identical protein binding 	[GO:0042802]	 phosphorelay response regulator activity 	[GO:0000156]	 transcription cis-regulatory region binding 	[GO:0000976]																	
P0AFK4	ABC-type polyamine transporter activity 	[GO:0015417]																							
P0AFK6	ABC-type polyamine transporter activity 	[GO:0015417]																							
P0AFK9	putrescine binding 	[GO:0019810]	 spermidine binding 	[GO:0019809]																					
P0AFL1	Unknown																								
P0AFL9	Unknown																								
P0AFN2	Unknown																								
P0AFP2	catalytic activity 	[GO:0003824]	 damaged DNA binding 	[GO:0003684]																					
P0AFP9	ABC-type transporter activity 	[GO:0140359]	 efflux transmembrane transporter activity 	[GO:0015562]																					
P0AFQ2	ABC-type transporter activity 	[GO:0140359]	 efflux transmembrane transporter activity 	[GO:0015562]																					
P0AFR9	Unknown																								
P0AFS5	efflux transmembrane transporter activity 	[GO:0015562]																							
P0AFT5	phosphorelay response regulator activity 	[GO:0000156]	 transcription cis-regulatory region binding 	[GO:0000976]																					
P0AFU8	riboflavin synthase activity 	[GO:0004746]																							
P0AFW2	ribosomal small subunit binding 	[GO:0043024]	 ribosome binding 	[GO:0043022]	 rRNA binding 	[GO:0019843]																			
P0AFW4	DNA binding 	[GO:0003677]	 RNA polymerase binding 	[GO:0070063]																					
P0AFX4	bacterial-type RNA polymerase core enzyme binding 	[GO:0001000]	 sigma factor antagonist activity 	[GO:0016989]																					
P0AFZ7	potassium channel activity 	[GO:0005267]	 potassium ion binding 	[GO:0030955]	 potassium ion transmembrane transporter activity 	[GO:0015079]	 potassium:chloride symporter activity 	[GO:0015379]																	
P0AG00	protein tyrosine kinase activity 	[GO:0004713]																							
P0AG03	carboxy-lyase activity 	[GO:0016831]	 flavin prenyltransferase activity 	[GO:0106141]																					
P0AG40	ATP binding 	[GO:0005524]	 FMN adenylyltransferase activity 	[GO:0003919]	 riboflavin kinase activity 	[GO:0008531]																			
P0AG44	structural constituent of ribosome 	[GO:0003735]																							
P0AG48	rRNA binding 	[GO:0019843]	 structural constituent of ribosome 	[GO:0003735]																					
P0AG51	structural constituent of ribosome 	[GO:0003735]																							
P0AG76	3'-5' exonuclease activity 	[GO:0008408]	 DNA binding 	[GO:0003677]	 DNA exonuclease activity 	[GO:0004529]	 double-stranded DNA endonuclease activity 	[GO:1990238]	 single-stranded DNA endodeoxyribonuclease activity 	[GO:0000014]															
P0AG78	sulfate binding 	[GO:0043199]																							
P0AG82	phosphate ion binding 	[GO:0042301]																							
P0AGA6	DNA binding 	[GO:0003677]																							
P0AGC5	lytic transglycosylase activity 	[GO:0008933]																							
P0AGG4	protein-disulfide reductase (NAD(P)) activity 	[GO:0047134]	 protein-disulfide reductase activity 	[GO:0015035]	 zinc ion binding 	[GO:0008270]																			
P0AGH3	dipeptide transmembrane transporter activity 	[GO:0071916]	 putrescine transmembrane transporter activity 	[GO:0015489]																					
P0AGH5	putrescine transmembrane transporter activity 	[GO:0015489]																							
P0AGK8	"2 iron, 2 sulfur cluster binding "	[GO:0051537]	 DNA-binding transcription factor activity 	[GO:0003700]	 double-stranded DNA binding 	[GO:0003690]	 identical protein binding 	[GO:0042802]	 iron ion binding 	[GO:0005506]															
P0AGL2	deaminase activity 	[GO:0019239]	 identical protein binding 	[GO:0042802]																					
P0AGL5	ribosomal large subunit binding 	[GO:0043023]	 ubiquinone binding 	[GO:0048039]																					
P0AGL7	protein homodimerization activity 	[GO:0042803]	 rRNA (uridine-N3-)-methyltransferase activity 	[GO:0070042]																					
P0AGM9	xanthine transmembrane transporter activity 	[GO:0042907]																							
P0C066	"hydrolase activity, acting on glycosyl bonds "	[GO:0016798]	 lytic endotransglycosylase activity 	[GO:0008932]	 lytic transglycosylase activity 	[GO:0008933]																			
P0C0L9	enzyme inhibitor activity 	[GO:0004857]	 ferrous iron binding 	[GO:0008198]	 iron ion binding 	[GO:0005506]																			
P0C0U4	ATP binding 	[GO:0005524]	 identical protein binding 	[GO:0042802]	 metal ion binding 	[GO:0046872]	 ribosomal S6-glutamic acid ligase activity 	[GO:0018169]																	
P0C8J6	tagatose-bisphosphate aldolase activity 	[GO:0009025]	 zinc ion binding 	[GO:0008270]																					
P0C960	lytic endotransglycosylase activity 	[GO:0008932]	 lytic transglycosylase activity 	[GO:0008933]																					
P0CB39	"phosphotransferase activity, phosphate group as acceptor "	[GO:0016776]	 sulfuric ester hydrolase activity 	[GO:0008484]																					
P0CG19	3'-5'-RNA exonuclease activity 	[GO:0000175]	 tRNA binding 	[GO:0000049]	 tRNA nucleotidyltransferase activity 	[GO:0009022]																			
P0CI31	"2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase activity "	[GO:0018498]																							
P0DW56	Unknown																								
P10100	lytic endotransglycosylase activity 	[GO:0008932]	 peptidoglycan binding 	[GO:0042834]																					
P10151	DNA-binding transcription factor activity 	[GO:0003700]	 sequence-specific DNA binding 	[GO:0043565]																					
P10346	ABC-type amino acid transporter activity 	[GO:0015424]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																			
P10371	1-(5-phosphoribosyl)-5-	(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity 	GO:0003949]																						
P10384	ligand-gated channel activity 	[GO:0022834]	 long-chain fatty acid transporting porin activity 	[GO:0015483]																					
P10441	identical protein binding 	[GO:0042802]	 lipid-A-disaccharide synthase activity 	[GO:0008915]	 phospholipid binding 	[GO:0005543]																			
P11553	ATP binding 	[GO:0005524]	 glycerol kinase activity 	[GO:0004370]	 L-fuculokinase activity 	[GO:0008737]																			
P13016	metal ion binding 	[GO:0046872]	 N-acetyl-anhydromuramoyl-L-alanine amidase activity 	[GO:0009392]	 N-acetylmuramoyl-L-alanine amidase activity 	[GO:0008745]																			
P13033	FMN binding 	[GO:0010181]	 glycerol-3-phosphate dehydrogenase (quinone) activity 	[GO:0004368]	 sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity 	[GO:0052591]																			
P13669	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]																					
P13857	N-acetyltransferase activity 	[GO:0008080]	 peptide alpha-N-acetyltransferase activity 	[GO:0004596]	 peptide-alanine-alpha-N-acetyltransferase activity 	[GO:0008999]	 peptide-serine-alpha-N-acetyltransferase activity 	[GO:1990189]																	
P14375	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 DNA binding 	[GO:0003677]	 phosphorelay response regulator activity 	[GO:0000156]	 sequence-specific DNA binding 	[GO:0043565]															
P15031	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P15032	double-stranded DNA 5'-3' exodeoxyribonuclease activity 	[GO:0051908]	 identical protein binding 	[GO:0042802]																					
P15038	3'-5' DNA helicase activity 	[GO:0043138]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]	 DNA binding 	[GO:0003677]	 isomerase activity 	[GO:0016853]															
P15078	pyruvate secondary active transmembrane transporter activity 	[GO:0005477]																							
P16095	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 L-serine ammonia-lyase activity 	[GO:0003941]	 metal ion binding 	[GO:0046872]																			
P16256	pantothenate transmembrane transporter activity 	[GO:0015233]	 sodium ion transmembrane transporter activity 	[GO:0015081]	 symporter activity 	[GO:0015293]																			
P16429	NADH dehydrogenase (ubiquinone) activity 	[GO:0008137]																							
P16430	oxidoreductase activity 	[GO:0016491]																							
P16431	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 NAD binding 	[GO:0051287]	 NADH dehydrogenase (ubiquinone) activity 	[GO:0008137]	 nickel cation binding 	[GO:0016151]	 quinone binding 	[GO:0048038]															
P16432	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]	" oxidoreductase activity, acting on NAD(P)H "	[GO:0016651]																			
P16433	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	 metal ion binding 	[GO:0046872]	 NADH dehydrogenase (ubiquinone) activity 	[GO:0008137]	 quinone binding 	[GO:0048038]																	
P16676	ABC-type sulfate transporter activity 	[GO:0015419]	 ABC-type thiosulfate transporter activity 	[GO:0102025]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																	
P16678	ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																					
P16679	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity 	[GO:0061693]	 ATP binding 	[GO:0005524]	 ATP hydrolysis activity 	[GO:0016887]																			
P16685	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase activity 	[GO:0061693]																							
P16691	N-acetyltransferase activity 	[GO:0008080]	 peptide-lysine-N-acetyltransferase activity 	[GO:0061733]																					
P16700	sulfate binding 	[GO:0043199]	 thiosulfate binding 	[GO:0036173]																					
P17315	colicin transmembrane transporter activity 	[GO:0042912]	 siderophore uptake transmembrane transporter activity 	[GO:0015344]	 siderophore-iron transmembrane transporter activity 	[GO:0015343]																			
P17334	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity 	[GO:0008982]																							
P17446	DNA binding 	[GO:0003677]	 DNA-binding transcription factor activity 	[GO:0003700]	 transcription cis-regulatory region binding 	[GO:0000976]																			
P17802	"4 iron, 4 sulfur cluster binding "	[GO:0051539]	" 8-oxo-7,8-dihydroguanine DNA N-glycosylase activity "	[GO:0034039]	 adenine/guanine mispair binding 	[GO:0035485]	 metal ion binding 	[GO:0046872]	 oxidized purine DNA binding 	[GO:0032357]	 purine-specific mismatch base pair DNA N-glycosylase activity 	[GO:0000701]													
P18133	"ligase activity, forming carbon-nitrogen bonds "	[GO:0016879]	 nicotinate phosphoribosyltransferase activity 	[GO:0004516]																					
P18392	ATP binding 	[GO:0005524]	 phosphorelay sensor kinase activity 	[GO:0000155]																					
P18777	dimethyl sulfoxide reductase activity 	[GO:0009389]																							
